Date,Store ID,Product ID,Product Name,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-03-02,S001,P0006,Organic Pasta 500g,Groceries,South,606,165,197,162,4.5,0,Windy,0,4.63,Spring
2023-03-03,S001,P0006,Organic Pasta 500g,Groceries,South,272,156,147,167,4.5,15,Sunny,0,4.94,Spring
2023-03-04,S001,P0006,Organic Pasta 500g,Groceries,South,540,140,140,146,4.5,0,Windy,0,4.84,Spring
2023-03-05,S001,P0006,Organic Pasta 500g,Groceries,South,410,204,234,218,4.5,0,Windy,0,4.82,Spring
2023-03-06,S001,P0006,Organic Pasta 500g,Groceries,South,550,219,219,237,4.5,0,Sunny,0,4.17,Spring
2023-03-07,S001,P0006,Organic Pasta 500g,Groceries,South,381,204,276,216,4.5,5,Sunny,0,4.32,Spring
2023-03-08,S001,P0006,Organic Pasta 500g,Groceries,South,480,191,246,193,4.5,0,Sunny,0,4.44,Spring
2023-03-09,S001,P0006,Organic Pasta 500g,Groceries,South,396,150,131,138,4.5,10,Rainy,0,4.59,Spring
2023-03-10,S001,P0006,Organic Pasta 500g,Groceries,South,428,149,143,154,4.5,0,Cloudy,0,4.08,Spring
2023-03-11,S001,P0006,Organic Pasta 500g,Groceries,South,249,153,152,138,4.5,0,Cloudy,0,4.74,Spring
2023-03-12,S001,P0006,Organic Pasta 500g,Groceries,South,557,167,192,167,4.5,0,Cloudy,0,4.59,Spring
2023-03-13,S001,P0006,Organic Pasta 500g,Groceries,South,723,221,280,233,4.5,0,Sunny,0,4.64,Spring
2023-03-14,S001,P0006,Organic Pasta 500g,Groceries,South,643,235,188,220,4.5,0,Cloudy,0,4.62,Spring
2023-03-15,S001,P0006,Organic Pasta 500g,Groceries,South,319,197,223,202,4.5,15,Cloudy,0,4.64,Spring
2023-03-16,S001,P0006,Organic Pasta 500g,Groceries,South,308,165,194,155,4.5,0,Windy,0,4.89,Spring
2023-03-17,S001,P0006,Organic Pasta 500g,Groceries,South,603,156,152,162,4.5,15,Sunny,0,4.08,Spring
2023-03-18,S001,P0006,Organic Pasta 500g,Groceries,South,316,157,160,171,4.5,0,Rainy,0,4.81,Spring
2023-03-19,S001,P0006,Organic Pasta 500g,Groceries,South,477,169,154,161,4.5,0,Rainy,0,4.63,Spring
2023-03-20,S001,P0006,Organic Pasta 500g,Groceries,South,715,199,263,185,4.5,5,Sunny,0,4.72,Spring
2023-03-21,S001,P0006,Organic Pasta 500g,Groceries,South,511,210,232,191,4.5,0,Cloudy,0,4.29,Spring
2023-03-22,S001,P0006,Organic Pasta 500g,Groceries,South,763,199,193,199,4.5,0,Sunny,0,4.95,Spring
2023-03-23,S001,P0006,Organic Pasta 500g,Groceries,South,424,168,228,158,4.5,5,Rainy,0,4.53,Spring
2023-03-24,S001,P0006,Organic Pasta 500g,Groceries,South,530,152,125,155,4.5,0,Sunny,0,4.69,Spring
2023-03-25,S001,P0006,Organic Pasta 500g,Groceries,South,259,139,131,151,4.5,20,Cloudy,0,4.08,Spring
2023-03-26,S001,P0006,Organic Pasta 500g,Groceries,South,654,189,215,191,4.5,0,Rainy,0,4.84,Spring
2023-03-27,S001,P0006,Organic Pasta 500g,Groceries,South,391,206,240,221,4.5,0,Sunny,0,4.66,Spring
2023-03-28,S001,P0006,Organic Pasta 500g,Groceries,South,482,250,335,230,4.5,0,Cloudy,0,4.07,Spring
2023-03-29,S001,P0006,Organic Pasta 500g,Groceries,South,454,189,196,200,4.5,10,Sunny,0,4.64,Spring
2023-03-30,S001,P0006,Organic Pasta 500g,Groceries,South,297,169,204,162,4.5,0,Sunny,0,4.83,Spring
2023-03-31,S001,P0006,Organic Pasta 500g,Groceries,South,641,177,175,167,4.5,15,Windy,0,4.46,Spring
2023-04-01,S001,P0006,Organic Pasta 500g,Groceries,South,556,156,150,144,4.5,10,Windy,0,4.61,Spring
2023-04-02,S001,P0006,Organic Pasta 500g,Groceries,South,387,178,204,188,4.5,5,Cloudy,0,4.27,Spring
2023-04-03,S001,P0006,Organic Pasta 500g,Groceries,South,654,189,259,175,4.5,10,Cloudy,0,4.85,Spring
2023-04-04,S001,P0006,Organic Pasta 500g,Groceries,South,751,231,228,208,4.5,10,Cloudy,0,4.31,Spring
2023-04-05,S001,P0006,Organic Pasta 500g,Groceries,South,671,176,156,191,4.5,0,Rainy,0,4.5,Spring
2023-04-06,S001,P0006,Organic Pasta 500g,Groceries,South,371,168,198,169,4.5,10,Sunny,0,4.21,Spring
2023-04-07,S001,P0006,Organic Pasta 500g,Groceries,South,546,141,121,144,4.5,0,Windy,0,4.1,Spring
2023-04-08,S001,P0006,Organic Pasta 500g,Groceries,South,445,149,168,151,4.5,0,Cloudy,0,4.72,Spring
2023-04-09,S001,P0006,Organic Pasta 500g,Groceries,South,345,158,157,152,4.5,20,Cloudy,0,4.74,Spring
2023-04-10,S001,P0006,Organic Pasta 500g,Groceries,South,699,219,233,223,4.5,0,Sunny,0,4.51,Spring
2023-04-11,S001,P0006,Organic Pasta 500g,Groceries,South,437,202,224,192,4.5,0,Windy,0,4.81,Spring
2023-04-12,S001,P0006,Organic Pasta 500g,Groceries,South,313,172,162,173,4.5,0,Sunny,0,4.32,Spring
2023-04-13,S001,P0006,Organic Pasta 500g,Groceries,South,440,175,241,187,4.5,0,Windy,0,4.18,Spring
2023-04-14,S001,P0006,Organic Pasta 500g,Groceries,South,480,138,173,137,4.5,5,Rainy,0,4.58,Spring
2023-04-15,S001,P0006,Organic Pasta 500g,Groceries,South,249,152,155,138,4.5,0,Rainy,0,4.41,Spring
2023-04-16,S001,P0006,Organic Pasta 500g,Groceries,South,660,183,150,167,4.5,10,Windy,0,4.5,Spring
2023-04-17,S001,P0006,Organic Pasta 500g,Groceries,South,713,203,188,185,4.5,0,Rainy,0,4.72,Spring
2023-04-18,S001,P0006,Organic Pasta 500g,Groceries,South,425,171,207,185,4.5,5,Windy,0,4.61,Spring
2023-04-19,S001,P0006,Organic Pasta 500g,Groceries,South,520,194,204,189,4.5,0,Sunny,0,4.22,Spring
2023-04-20,S001,P0006,Organic Pasta 500g,Groceries,South,382,156,207,151,4.5,10,Cloudy,0,4.54,Spring
2023-04-21,S001,P0006,Organic Pasta 500g,Groceries,South,446,137,174,136,4.5,0,Windy,0,4.43,Spring
2023-04-22,S001,P0006,Organic Pasta 500g,Groceries,South,429,145,153,152,4.5,5,Rainy,0,4.46,Spring
2023-04-23,S001,P0006,Organic Pasta 500g,Groceries,South,595,150,143,141,4.5,5,Cloudy,0,4.21,Spring
2023-04-24,S001,P0006,Organic Pasta 500g,Groceries,South,511,195,201,183,4.5,5,Sunny,0,4.45,Spring
2023-04-25,S001,P0006,Organic Pasta 500g,Groceries,South,318,179,154,163,4.5,5,Windy,0,4.38,Spring
2023-04-26,S001,P0006,Organic Pasta 500g,Groceries,South,375,178,179,160,4.5,0,Cloudy,0,4.16,Spring
2023-04-27,S001,P0006,Organic Pasta 500g,Groceries,South,235,156,189,169,4.5,0,Cloudy,0,4.61,Spring
2023-04-28,S001,P0006,Organic Pasta 500g,Groceries,South,588,148,205,147,4.5,0,Cloudy,0,4.7,Spring
2023-04-29,S001,P0006,Organic Pasta 500g,Groceries,South,465,135,158,137,4.5,20,Sunny,0,4.93,Spring
2023-04-30,S001,P0006,Organic Pasta 500g,Groceries,South,342,183,237,170,4.5,0,Sunny,0,4.3,Spring
2023-05-01,S001,P0006,Organic Pasta 500g,Groceries,South,314,201,229,197,4.5,0,Cloudy,0,4.55,Spring
2023-05-02,S001,P0006,Organic Pasta 500g,Groceries,South,724,188,217,205,4.5,0,Windy,0,4.05,Spring
2023-05-03,S001,P0006,Organic Pasta 500g,Groceries,South,585,164,136,168,4.5,10,Cloudy,0,4.64,Spring
2023-05-04,S001,P0006,Organic Pasta 500g,Groceries,South,391,136,128,122,4.5,0,Rainy,0,4.49,Spring
2023-05-05,S001,P0006,Organic Pasta 500g,Groceries,South,453,137,191,135,4.5,10,Windy,0,4.43,Spring
2023-05-06,S001,P0006,Organic Pasta 500g,Groceries,South,407,133,145,139,4.5,0,Cloudy,0,4.17,Spring
2023-05-07,S001,P0006,Organic Pasta 500g,Groceries,South,628,176,177,182,4.5,15,Cloudy,0,4.49,Spring
2023-05-08,S001,P0006,Organic Pasta 500g,Groceries,South,435,176,197,160,4.5,10,Rainy,0,4.75,Spring
2023-05-09,S001,P0006,Organic Pasta 500g,Groceries,South,282,178,160,174,4.5,0,Sunny,0,4.7,Spring
2023-05-10,S001,P0006,Organic Pasta 500g,Groceries,South,591,176,231,170,4.5,0,Cloudy,0,4.16,Spring
2023-05-11,S001,P0006,Organic Pasta 500g,Groceries,South,245,141,117,128,4.5,0,Windy,0,4.14,Spring
2023-05-12,S001,P0006,Organic Pasta 500g,Groceries,South,377,132,180,133,4.5,10,Windy,0,4.22,Spring
2023-05-13,S001,P0006,Organic Pasta 500g,Groceries,South,359,146,198,158,4.5,5,Rainy,0,4.23,Spring
2023-05-14,S001,P0006,Organic Pasta 500g,Groceries,South,495,160,182,147,4.5,5,Rainy,0,4.77,Spring
2023-05-15,S001,P0006,Organic Pasta 500g,Groceries,South,507,182,158,197,4.5,0,Rainy,0,4.15,Spring
2023-05-16,S001,P0006,Organic Pasta 500g,Groceries,South,422,188,243,195,4.5,0,Windy,0,4.22,Spring
2023-05-17,S001,P0006,Organic Pasta 500g,Groceries,South,373,149,121,162,4.5,10,Sunny,0,4.19,Spring
2023-05-18,S001,P0006,Organic Pasta 500g,Groceries,South,313,148,183,156,4.5,5,Cloudy,0,4.64,Spring
2023-05-19,S001,P0006,Organic Pasta 500g,Groceries,South,459,130,136,128,4.5,15,Cloudy,0,4.85,Spring
2023-05-20,S001,P0006,Organic Pasta 500g,Groceries,South,221,142,131,151,4.5,0,Sunny,0,4.31,Spring
2023-05-21,S001,P0006,Organic Pasta 500g,Groceries,South,315,161,158,159,4.5,5,Sunny,0,4.26,Spring
2023-05-22,S001,P0006,Organic Pasta 500g,Groceries,South,330,173,226,171,4.5,20,Rainy,0,4.16,Spring
2023-05-23,S001,P0006,Organic Pasta 500g,Groceries,South,462,194,182,211,4.5,5,Sunny,0,4.47,Spring
2023-05-24,S001,P0006,Organic Pasta 500g,Groceries,South,309,162,147,165,4.5,15,Sunny,0,4.22,Spring
2023-05-25,S001,P0006,Organic Pasta 500g,Groceries,South,241,143,179,136,4.5,0,Cloudy,0,4.93,Spring
2023-05-26,S001,P0006,Organic Pasta 500g,Groceries,South,293,123,126,123,4.5,0,Windy,0,4.8,Spring
2023-05-27,S001,P0006,Organic Pasta 500g,Groceries,South,338,134,173,120,4.5,0,Windy,0,4.53,Spring
2023-05-28,S001,P0006,Organic Pasta 500g,Groceries,South,372,147,154,143,4.5,0,Rainy,0,4.53,Spring
2023-05-29,S001,P0006,Organic Pasta 500g,Groceries,South,633,191,193,190,4.5,15,Windy,0,4.4,Spring
2023-05-30,S001,P0006,Organic Pasta 500g,Groceries,South,395,201,273,204,4.5,10,Cloudy,0,4.52,Spring
2023-05-31,S001,P0006,Organic Pasta 500g,Groceries,South,541,171,204,161,4.5,5,Rainy,0,4.57,Spring
2023-06-01,S001,P0006,Organic Pasta 500g,Groceries,South,470,152,171,142,4.5,0,Sunny,0,4.46,Summer
2023-06-02,S001,P0006,Organic Pasta 500g,Groceries,South,346,109,129,114,4.5,5,Rainy,0,4.24,Summer
2023-06-03,S001,P0006,Organic Pasta 500g,Groceries,South,361,114,107,105,4.5,0,Rainy,0,4.33,Summer
2023-06-04,S001,P0006,Organic Pasta 500g,Groceries,South,272,144,140,156,4.5,20,Sunny,0,4.92,Summer
2023-06-05,S001,P0006,Organic Pasta 500g,Groceries,South,621,168,148,176,4.5,0,Rainy,0,4.42,Summer
2023-06-06,S001,P0006,Organic Pasta 500g,Groceries,South,550,169,136,167,4.5,0,Sunny,0,4.68,Summer
2023-06-07,S001,P0006,Organic Pasta 500g,Groceries,South,520,139,141,129,4.5,0,Windy,0,4.36,Summer
2023-06-08,S001,P0006,Organic Pasta 500g,Groceries,South,402,145,171,143,4.5,0,Sunny,0,4.43,Summer
2023-06-09,S001,P0006,Organic Pasta 500g,Groceries,South,308,137,160,147,4.5,10,Rainy,0,4.61,Summer
2023-06-10,S001,P0006,Organic Pasta 500g,Groceries,South,381,135,187,129,4.5,15,Sunny,0,4.56,Summer
2023-06-11,S001,P0006,Organic Pasta 500g,Groceries,South,233,155,216,146,4.5,0,Cloudy,0,4.64,Summer
2023-06-12,S001,P0006,Organic Pasta 500g,Groceries,South,650,166,189,182,4.5,15,Windy,0,4.74,Summer
2023-06-13,S001,P0006,Organic Pasta 500g,Groceries,South,495,158,144,142,4.5,5,Windy,0,4.44,Summer
2023-06-14,S001,P0006,Organic Pasta 500g,Groceries,South,428,154,183,158,4.5,0,Cloudy,0,4.85,Summer
2023-06-15,S001,P0006,Organic Pasta 500g,Groceries,South,559,150,175,141,4.5,20,Sunny,0,4.21,Summer
2023-06-16,S001,P0006,Organic Pasta 500g,Groceries,South,261,114,130,118,4.5,0,Windy,0,4.06,Summer
2023-06-17,S001,P0006,Organic Pasta 500g,Groceries,South,226,117,114,112,4.5,10,Windy,0,4.73,Summer
2023-06-18,S001,P0006,Organic Pasta 500g,Groceries,South,300,151,122,159,4.5,0,Cloudy,0,4.94,Summer
2023-06-19,S001,P0006,Organic Pasta 500g,Groceries,South,511,172,231,163,4.5,5,Windy,0,4.51,Summer
2023-06-20,S001,P0006,Organic Pasta 500g,Groceries,South,404,154,165,148,4.5,0,Sunny,0,4.49,Summer
2023-06-21,S001,P0006,Organic Pasta 500g,Groceries,South,262,147,194,152,4.5,0,Sunny,0,4.15,Summer
2023-06-22,S001,P0006,Organic Pasta 500g,Groceries,South,203,123,102,114,4.5,0,Sunny,0,4.81,Summer
2023-06-23,S001,P0006,Organic Pasta 500g,Groceries,South,394,114,133,119,4.5,10,Cloudy,0,4.85,Summer
2023-06-24,S001,P0006,Organic Pasta 500g,Groceries,South,424,127,162,128,4.5,10,Rainy,0,4.24,Summer
2023-06-25,S001,P0006,Organic Pasta 500g,Groceries,South,328,129,110,120,4.5,0,Windy,0,4.32,Summer
2023-06-26,S001,P0006,Organic Pasta 500g,Groceries,South,411,168,158,164,4.5,20,Sunny,0,4.32,Summer
2023-06-27,S001,P0006,Organic Pasta 500g,Groceries,South,496,161,131,161,4.5,5,Rainy,0,4.66,Summer
2023-06-28,S001,P0006,Organic Pasta 500g,Groceries,South,640,170,156,178,4.5,15,Sunny,0,4.76,Summer
2023-06-29,S001,P0006,Organic Pasta 500g,Groceries,South,272,127,135,119,4.5,15,Rainy,0,4.64,Summer
2023-06-30,S001,P0006,Organic Pasta 500g,Groceries,South,233,110,143,109,4.5,0,Sunny,0,4.95,Summer
2023-07-01,S001,P0006,Organic Pasta 500g,Groceries,South,440,120,151,110,4.5,10,Sunny,0,4.87,Summer
2023-07-02,S001,P0006,Organic Pasta 500g,Groceries,South,324,131,152,123,4.5,0,Sunny,0,4.25,Summer
2023-07-03,S001,P0006,Organic Pasta 500g,Groceries,South,319,133,160,121,4.5,0,Sunny,0,4.21,Summer
2023-07-04,S001,P0006,Organic Pasta 500g,Groceries,South,275,154,141,163,4.5,5,Cloudy,0,4.26,Summer
2023-07-05,S001,P0006,Organic Pasta 500g,Groceries,South,307,141,132,135,4.5,10,Sunny,0,4.41,Summer
2023-07-06,S001,P0006,Organic Pasta 500g,Groceries,South,309,109,112,115,4.5,0,Windy,0,4.94,Summer
2023-07-07,S001,P0006,Organic Pasta 500g,Groceries,South,283,108,108,118,4.5,5,Sunny,0,4.21,Summer
2023-07-08,S001,P0006,Organic Pasta 500g,Groceries,South,378,97,102,94,4.5,20,Cloudy,0,4.66,Summer
2023-07-09,S001,P0006,Organic Pasta 500g,Groceries,South,351,128,127,122,4.5,10,Cloudy,0,4.16,Summer
2023-07-10,S001,P0006,Organic Pasta 500g,Groceries,South,267,152,157,162,4.5,10,Cloudy,0,4.41,Summer
2023-07-11,S001,P0006,Organic Pasta 500g,Groceries,South,599,155,135,166,4.5,0,Cloudy,0,4.42,Summer
2023-07-12,S001,P0006,Organic Pasta 500g,Groceries,South,332,137,153,128,4.5,5,Sunny,0,4.56,Summer
2023-07-13,S001,P0006,Organic Pasta 500g,Groceries,South,415,119,136,118,4.5,0,Cloudy,0,4.5,Summer
2023-07-14,S001,P0006,Organic Pasta 500g,Groceries,South,218,101,121,92,4.5,5,Sunny,0,4.24,Summer
2023-07-15,S001,P0006,Organic Pasta 500g,Groceries,South,207,111,105,114,4.5,10,Windy,0,4.1,Summer
2023-07-16,S001,P0006,Organic Pasta 500g,Groceries,South,339,130,150,128,4.5,0,Rainy,0,4.63,Summer
2023-07-17,S001,P0006,Organic Pasta 500g,Groceries,South,534,138,139,128,4.5,10,Windy,0,4.18,Summer
2023-07-18,S001,P0006,Organic Pasta 500g,Groceries,South,566,154,155,143,4.5,0,Cloudy,0,4.52,Summer
2023-07-19,S001,P0006,Organic Pasta 500g,Groceries,South,277,141,178,150,4.5,20,Windy,0,4.61,Summer
2023-07-20,S001,P0006,Organic Pasta 500g,Groceries,South,252,117,123,107,4.5,0,Cloudy,0,4.69,Summer
2023-07-21,S001,P0006,Organic Pasta 500g,Groceries,South,279,123,140,116,4.5,10,Sunny,0,4.65,Summer
2023-07-22,S001,P0006,Organic Pasta 500g,Groceries,South,376,109,104,115,4.5,0,Sunny,0,4.38,Summer
2023-07-23,S001,P0006,Organic Pasta 500g,Groceries,South,422,125,138,117,4.5,0,Sunny,0,4.36,Summer
2023-07-24,S001,P0006,Organic Pasta 500g,Groceries,South,358,141,161,144,4.5,0,Windy,0,4.8,Summer
2023-07-25,S001,P0006,Organic Pasta 500g,Groceries,South,286,139,133,127,4.5,5,Rainy,0,4.15,Summer
2023-07-26,S001,P0006,Organic Pasta 500g,Groceries,South,427,143,181,130,4.5,5,Rainy,0,4.23,Summer
2023-07-27,S001,P0006,Organic Pasta 500g,Groceries,South,325,111,119,116,4.5,15,Sunny,0,4.29,Summer
2023-07-28,S001,P0006,Organic Pasta 500g,Groceries,South,177,100,138,93,4.5,15,Windy,0,4.29,Summer
2023-07-29,S001,P0006,Organic Pasta 500g,Groceries,South,364,104,144,99,4.5,0,Sunny,0,4.3,Summer
2023-07-30,S001,P0006,Organic Pasta 500g,Groceries,South,405,117,97,127,4.5,0,Cloudy,0,4.88,Summer
2023-07-31,S001,P0006,Organic Pasta 500g,Groceries,South,355,126,175,134,4.5,0,Cloudy,0,4.07,Summer
2023-08-01,S001,P0006,Organic Pasta 500g,Groceries,South,498,143,146,147,4.5,0,Rainy,0,4.72,Summer
2023-08-02,S001,P0006,Organic Pasta 500g,Groceries,South,267,144,148,154,4.5,0,Sunny,0,4.11,Summer
2023-08-03,S001,P0006,Organic Pasta 500g,Groceries,South,374,117,131,124,4.5,20,Cloudy,0,4.42,Summer
2023-08-04,S001,P0006,Organic Pasta 500g,Groceries,South,419,115,111,112,4.5,20,Cloudy,0,4.64,Summer
2023-08-05,S001,P0006,Organic Pasta 500g,Groceries,South,317,113,155,112,4.5,5,Cloudy,0,4.76,Summer
2023-08-06,S001,P0006,Organic Pasta 500g,Groceries,South,363,130,107,134,4.5,5,Rainy,0,4.16,Summer
2023-08-07,S001,P0006,Organic Pasta 500g,Groceries,South,432,162,161,172,4.5,10,Rainy,0,4.36,Summer
2023-08-08,S001,P0006,Organic Pasta 500g,Groceries,South,444,146,121,143,4.5,5,Sunny,0,4.23,Summer
2023-08-09,S001,P0006,Organic Pasta 500g,Groceries,South,206,135,186,132,4.5,5,Sunny,0,4.32,Summer
2023-08-10,S001,P0006,Organic Pasta 500g,Groceries,South,312,115,134,119,4.5,15,Windy,0,4.17,Summer
2023-08-11,S001,P0006,Organic Pasta 500g,Groceries,South,454,114,91,118,4.5,0,Windy,0,4.6,Summer
2023-08-12,S001,P0006,Organic Pasta 500g,Groceries,South,370,107,149,97,4.5,5,Cloudy,0,4.7,Summer
2023-08-13,S001,P0006,Organic Pasta 500g,Groceries,South,444,119,127,111,4.5,0,Rainy,0,4.82,Summer
2023-08-14,S001,P0006,Organic Pasta 500g,Groceries,South,258,148,185,139,4.5,15,Sunny,0,4.28,Summer
2023-08-15,S001,P0006,Organic Pasta 500g,Groceries,South,257,139,122,145,4.5,15,Sunny,0,4.42,Summer
2023-08-16,S001,P0006,Organic Pasta 500g,Groceries,South,290,140,178,143,4.5,0,Windy,0,4.14,Summer
2023-08-17,S001,P0006,Organic Pasta 500g,Groceries,South,415,119,114,111,4.5,0,Windy,0,4.39,Summer
2023-08-18,S001,P0006,Organic Pasta 500g,Groceries,South,200,102,139,101,4.5,0,Windy,0,4.16,Summer
2023-08-19,S001,P0006,Organic Pasta 500g,Groceries,South,323,112,152,110,4.5,5,Rainy,0,4.75,Summer
2023-08-20,S001,P0006,Organic Pasta 500g,Groceries,South,330,112,151,114,4.5,0,Sunny,0,4.84,Summer
2023-08-21,S001,P0006,Organic Pasta 500g,Groceries,South,290,144,132,145,4.5,15,Rainy,0,4.95,Summer
2023-08-22,S001,P0006,Organic Pasta 500g,Groceries,South,330,142,159,129,4.5,0,Sunny,0,4.18,Summer
2023-08-23,S001,P0006,Organic Pasta 500g,Groceries,South,535,162,161,151,4.5,0,Sunny,0,4.51,Summer
2023-08-24,S001,P0006,Organic Pasta 500g,Groceries,South,290,117,115,105,4.5,0,Rainy,0,4.15,Summer
2023-08-25,S001,P0006,Organic Pasta 500g,Groceries,South,195,99,98,92,4.5,0,Rainy,0,4.36,Summer
2023-08-26,S001,P0006,Organic Pasta 500g,Groceries,South,161,98,129,94,4.5,0,Rainy,0,4.52,Summer
2023-08-27,S001,P0006,Organic Pasta 500g,Groceries,South,470,137,114,136,4.5,0,Sunny,0,4.9,Summer
2023-08-28,S001,P0006,Organic Pasta 500g,Groceries,South,280,140,162,153,4.5,0,Rainy,0,4.63,Summer
2023-08-29,S001,P0006,Organic Pasta 500g,Groceries,South,434,140,133,143,4.5,0,Cloudy,0,4.13,Summer
2023-08-30,S001,P0006,Organic Pasta 500g,Groceries,South,290,139,168,145,4.5,5,Sunny,0,4.94,Summer
2023-08-31,S001,P0006,Organic Pasta 500g,Groceries,South,387,122,98,131,4.5,0,Windy,0,4.6,Summer
2023-09-01,S001,P0006,Organic Pasta 500g,Groceries,South,281,109,136,116,4.5,0,Sunny,0,4.51,Autumn
2023-09-02,S001,P0006,Organic Pasta 500g,Groceries,South,421,109,128,109,4.5,0,Windy,0,4.59,Autumn
2023-09-03,S001,P0006,Organic Pasta 500g,Groceries,South,420,128,144,137,4.5,5,Sunny,0,4.45,Autumn
2023-09-04,S001,P0006,Organic Pasta 500g,Groceries,South,432,147,172,147,4.5,0,Windy,0,4.85,Autumn
2023-09-05,S001,P0006,Organic Pasta 500g,Groceries,South,339,153,201,166,4.5,0,Cloudy,0,4.22,Autumn
2023-09-06,S001,P0006,Organic Pasta 500g,Groceries,South,374,142,157,135,4.5,0,Cloudy,0,4.33,Autumn
2023-09-07,S001,P0006,Organic Pasta 500g,Groceries,South,387,127,152,123,4.5,5,Windy,0,4.37,Autumn
2023-09-08,S001,P0006,Organic Pasta 500g,Groceries,South,263,106,123,106,4.5,20,Cloudy,0,4.84,Autumn
2023-09-09,S001,P0006,Organic Pasta 500g,Groceries,South,268,104,135,96,4.5,0,Cloudy,0,4.41,Autumn
2023-09-10,S001,P0006,Organic Pasta 500g,Groceries,South,419,127,102,135,4.5,20,Rainy,0,4.68,Autumn
2023-09-11,S001,P0006,Organic Pasta 500g,Groceries,South,323,155,137,158,4.5,5,Windy,0,4.83,Autumn
2023-09-12,S001,P0006,Organic Pasta 500g,Groceries,South,411,133,126,136,4.5,0,Cloudy,0,4.09,Autumn
2023-09-13,S001,P0006,Organic Pasta 500g,Groceries,South,235,122,141,117,4.5,0,Rainy,0,4.15,Autumn
2023-09-14,S001,P0006,Organic Pasta 500g,Groceries,South,378,127,103,115,4.5,5,Windy,0,4.33,Autumn
2023-09-15,S001,P0006,Organic Pasta 500g,Groceries,South,464,119,101,123,4.5,5,Windy,0,4.65,Autumn
2023-09-16,S001,P0006,Organic Pasta 500g,Groceries,South,399,102,112,108,4.5,5,Rainy,0,4.29,Autumn
2023-09-17,S001,P0006,Organic Pasta 500g,Groceries,South,526,132,177,126,4.5,10,Sunny,0,4.14,Autumn
2023-09-18,S001,P0006,Organic Pasta 500g,Groceries,South,341,145,173,142,4.5,5,Windy,0,4.06,Autumn
2023-09-19,S001,P0006,Organic Pasta 500g,Groceries,South,244,152,160,162,4.5,0,Cloudy,0,4.76,Autumn
2023-09-20,S001,P0006,Organic Pasta 500g,Groceries,South,352,145,160,145,4.5,10,Rainy,0,4.15,Autumn
2023-09-21,S001,P0006,Organic Pasta 500g,Groceries,South,366,111,129,116,4.5,5,Cloudy,0,4.74,Autumn
2023-09-22,S001,P0006,Organic Pasta 500g,Groceries,South,372,101,95,100,4.5,0,Sunny,0,4.49,Autumn
2023-09-23,S001,P0006,Organic Pasta 500g,Groceries,South,269,112,102,113,4.5,0,Sunny,0,4.33,Autumn
2023-09-24,S001,P0006,Organic Pasta 500g,Groceries,South,482,132,141,140,4.5,5,Windy,0,4.45,Autumn
2023-09-25,S001,P0006,Organic Pasta 500g,Groceries,South,266,141,123,144,4.5,0,Cloudy,0,4.17,Autumn
2023-09-26,S001,P0006,Organic Pasta 500g,Groceries,South,400,167,176,180,4.5,15,Windy,0,4.86,Autumn
2023-09-27,S001,P0006,Organic Pasta 500g,Groceries,South,309,141,127,134,4.5,5,Sunny,0,4.34,Autumn
2023-09-28,S001,P0006,Organic Pasta 500g,Groceries,South,240,121,131,117,4.5,5,Windy,0,4.5,Autumn
2023-09-29,S001,P0006,Organic Pasta 500g,Groceries,South,453,114,152,118,4.5,5,Windy,0,4.88,Autumn
2023-09-30,S001,P0006,Organic Pasta 500g,Groceries,South,431,116,126,108,4.5,15,Sunny,0,4.73,Autumn
2023-10-01,S001,P0006,Organic Pasta 500g,Groceries,South,340,144,148,145,4.5,0,Rainy,0,4.67,Autumn
2023-10-02,S001,P0006,Organic Pasta 500g,Groceries,South,404,146,121,158,4.5,5,Cloudy,0,4.42,Autumn
2023-10-03,S001,P0006,Organic Pasta 500g,Groceries,South,385,146,148,151,4.5,0,Cloudy,0,4.84,Autumn
2023-10-04,S001,P0006,Organic Pasta 500g,Groceries,South,579,145,170,132,4.5,0,Sunny,0,4.56,Autumn
2023-10-05,S001,P0006,Organic Pasta 500g,Groceries,South,496,128,160,128,4.5,0,Cloudy,0,4.95,Autumn
2023-10-06,S001,P0006,Organic Pasta 500g,Groceries,South,292,105,109,101,4.5,5,Cloudy,0,4.68,Autumn
2023-10-07,S001,P0006,Organic Pasta 500g,Groceries,South,391,108,122,109,4.5,5,Windy,0,4.74,Autumn
2023-10-08,S001,P0006,Organic Pasta 500g,Groceries,South,515,142,141,147,4.5,0,Cloudy,0,4.85,Autumn
2023-10-09,S001,P0006,Organic Pasta 500g,Groceries,South,358,152,186,143,4.5,10,Sunny,0,4.76,Autumn
2023-10-10,S001,P0006,Organic Pasta 500g,Groceries,South,232,149,203,147,4.5,10,Sunny,0,4.86,Autumn
2023-10-11,S001,P0006,Organic Pasta 500g,Groceries,South,611,163,211,178,4.5,10,Cloudy,0,4.25,Autumn
2023-10-12,S001,P0006,Organic Pasta 500g,Groceries,South,422,125,111,135,4.5,0,Rainy,0,4.23,Autumn
2023-10-13,S001,P0006,Organic Pasta 500g,Groceries,South,344,127,165,138,4.5,15,Windy,0,4.68,Autumn
2023-10-14,S001,P0006,Organic Pasta 500g,Groceries,South,430,123,158,117,4.5,0,Cloudy,0,4.07,Autumn
